<Ticker>,<Per>,<DTYYYYMMDD>,<TIME>,<Open>,<High>,<Low>,<Close>,<Vol>,<Openint>
Dollar,d,20130623,000000,31000.0000,31000.0000,31000.0000,31000.0000,0,31000.0000,43788
Dollar,d,20130625,000000,32000.0000,32000.0000,32000.0000,32000.0000,0,32000.0000,43788
Dollar,d,20130626,000000,32800.0000,32800.0000,32800.0000,32800.0000,0,32800.0000,43788
Dollar,d,20130627,000000,33450.0000,33450.0000,33450.0000,33450.0000,0,33450.0000,43788
Dollar,d,20130629,000000,32950.0000,32950.0000,32950.0000,32950.0000,0,32950.0000,43788
Dollar,d,20130630,000000,33400.0000,33400.0000,33400.0000,33400.0000,0,33400.000,43788
Dollar,d,20130701,000000,33800.0000,33800.0000,33800.0000,33800.0000,0,33800.0000,43788
Dollar,d,20130702,000000,33600.0000,33600.0000,33600.0000,33600.0000,0,33600.000,43788
Dollar,d,20130703,000000,33550.0000,33700.0000,33400.0000,33550.0000,0,33550.0000,43788
Dollar,d,20130704,000000,33450.0000,33550.0000,33450.0000,33550.0000,0,33550.000,43788
Dollar,d,20130706,000000,33400.0000,33400.0000,33050.0000,33050.0000,0,33050.0000,43788
Dollar,d,20130707,000000,33150.0000,33150.0000,32700.0000,33100.0000,0,33100.000,43788
Dollar,d,20130708,000000,33200.0000,33300.0000,33150.0000,33150.0000,0,33150.000,43788
Dollar,d,20130709,000000,33200.0000,33200.0000,32900.0000,32900.0000,0,32900.0000,43788
Dollar,d,20130710,000000,32800.0000,32950.0000,32800.0000,32850.0000,0,32850.0000,43788
Dollar,d,20130711,000000,32950.0000,33100.0000,32900.0000,32900.0000,0,32900.0000,43788
Dollar,d,20130713,000000,33000.0000,33000.0000,32650.0000,32650.0000,0,32650.0000,43788
Dollar,d,20130714,000000,32500.0000,32550.0000,32300.0000,32550.0000,0,32550.000,43788
Dollar,d,20130715,000000,32700.0000,32700.0000,32500.0000,32600.0000,0,32600.000,43788
Dollar,d,20130716,000000,32500.0000,32550.0000,32450.0000,32450.0000,0,32450.0000,43788
Dollar,d,20130717,000000,32500.0000,32500.0000,31950.0000,32000.0000,0,32000.0000,43788
Dollar,d,20130718,000000,31700.0000,31700.0000,31500.0000,31600.0000,0,31600.0000,43788
Dollar,d,20130720,000000,31000.0000,31200.0000,30700.0000,30750.0000,0,30750.0000,43788
Dollar,d,20130721,000000,30800.0000,31150.0000,30700.0000,31000.0000,0,31000.0000,43788
Dollar,d,20130722,000000,31100.0000,31800.0000,31100.0000,31500.0000,0,31500.0000,43788
Dollar,d,20130723,000000,31400.0000,31400.0000,30950.0000,31150.0000,0,31150.0000,43788
Dollar,d,20130724,000000,31200.0000,31250.0000,31200.0000,31250.0000,0,31250.0000,43788
Dollar,d,20130725,000000,31350.0000,31450.0000,31350.0000,31450.0000,0,31450.0000,43788
Dollar,d,20130727,000000,31500.0000,31550.0000,31400.0000,31550.0000,0,31550.0000,43788
Dollar,d,20130728,000000,31750.0000,31800.0000,31600.0000,31650.0000,0,31650.0000,43788
Dollar,d,20130729,000000,31750.0000,31750.0000,31500.0000,31600.0000,0,31600.0000,43788
Dollar,d,20130731,000000,31700.0000,31700.0000,31550.0000,31600.0000,0,31600.0000,43788
Dollar,d,20130801,000000,31800.0000,31800.0000,31800.0000,31800.0000,0,31800.0000,43788
Dollar,d,20130803,000000,32000.0000,32800.0000,31800.0000,32600.0000,0,32600.0000,43788
Dollar,d,20130804,000000,32700.0000,32700.0000,32100.0000,32100.0000,0,32100.0000,43788
Dollar,d,20130805,000000,31800.0000,32100.0000,31800.0000,31950.0000,0,31950.0000,43788
Dollar,d,20130806,000000,31800.0000,31800.0000,31650.0000,31800.0000,0,31800.0000,43788
Dollar,d,20130807,000000,31850.0000,32300.0000,31850.0000,32250.0000,0,32250.000,43788
Dollar,d,20130808,000000,32300.0000,32300.0000,31950.0000,32000.0000,0,32000.0000,43788
Dollar,d,20130811,000000,32100.0000,32150.0000,32000.0000,32150.0000,0,32150.000,43788
Dollar,d,20130812,000000,32200.0000,32300.0000,32100.0000,32100.0000,0,32100.0000,43788
Dollar,d,20130813,000000,32050.0000,32050.0000,31750.0000,31750.0000,0,31750.000,43788
Dollar,d,20130814,000000,31800.0000,31950.0000,31650.0000,31950.0000,0,31950.0000,43788
Dollar,d,20130815,000000,31950.0000,31950.0000,31850.0000,31850.0000,0,31850.000,43788
Dollar,d,20130817,000000,31900.0000,31900.0000,31500.0000,31600.0000,0,31600.000,43788
Dollar,d,20130818,000000,31500.0000,31600.0000,31450.0000,31500.0000,0,31500.0000,43788
Dollar,d,20130819,000000,31600.0000,31600.0000,31250.0000,31300.0000,0,31300.0000,43788
Dollar,d,20130820,000000,31050.0000,31050.0000,30830.0000,30860.0000,0,30860.0000,43788
Dollar,d,20130821,000000,30800.0000,30880.0000,30730.0000,30880.0000,0,30880.0000,43788
Dollar,d,20130822,000000,30980.0000,31100.0000,30920.0000,31050.0000,0,31050.000,43788
Dollar,d,20130824,000000,31200.0000,31250.0000,31100.0000,31120.0000,0,31120.000,43788
Dollar,d,20130825,000000,31130.0000,31210.0000,30930.0000,31210.0000,0,31210.0000,43788
Dollar,d,20130826,000000,31170.0000,31200.0000,31090.0000,31150.0000,0,31150.0000,43788
Dollar,d,20130827,000000,31190.0000,31820.0000,31190.0000,31720.0000,0,31720.0000,43788
Dollar,d,20130828,000000,32300.0000,32940.0000,32250.0000,32700.0000,0,32700.0000,43788
Dollar,d,20130829,000000,32440.0000,32440.0000,32150.0000,32440.0000,0,32440.0000,43788
Dollar,d,20130831,000000,32100.0000,32750.0000,32090.0000,32380.0000,0,32380.0000,43788
Dollar,d,20130901,000000,32260.0000,32330.0000,32200.0000,32320.0000,0,32320.0000,43788
Dollar,d,20130903,000000,32290.0000,32730.0000,32270.0000,32730.0000,0,32730.0000,43788
Dollar,d,20130904,000000,32750.0000,33270.0000,32750.0000,33010.0000,0,33010.0000,43788
Dollar,d,20130905,000000,33170.0000,33250.0000,32950.0000,33250.0000,0,33250.0000,43788
Dollar,d,20130907,000000,32920.0000,32920.0000,32590.0000,32650.0000,0,32650.0000,43788
Dollar,d,20130908,000000,32500.0000,32870.0000,32470.0000,32640.0000,0,32640.0000,43788
Dollar,d,20130909,000000,32800.0000,32940.0000,32650.0000,32670.0000,0,32670.0000,43788
Dollar,d,20130910,000000,32200.0000,32210.0000,31820.0000,31820.0000,0,31820.0000,43788
Dollar,d,20130911,000000,31850.0000,31880.0000,31480.0000,31550.0000,0,31550.0000,43788
Dollar,d,20130912,000000,31500.0000,31730.0000,31500.0000,31640.0000,0,31640.0000,43788
Dollar,d,20130914,000000,31640.0000,31750.0000,31520.0000,31580.0000,0,31580.0000,43788
Dollar,d,20130915,000000,31640.0000,31690.0000,31550.0000,31630.0000,0,31630.0000,43788
Dollar,d,20130916,000000,31280.0000,31300.0000,30830.0000,30830.0000,0,30830.000,43788
Dollar,d,20130917,000000,30570.0000,30910.0000,30400.0000,30490.0000,0,30490.0000,43788
Dollar,d,20130918,000000,30540.0000,30750.0000,30540.0000,30600.0000,0,30600.000,43788
Dollar,d,20130919,000000,30630.0000,30680.0000,30600.0000,30680.0000,0,30680.0000,43788
Dollar,d,20130921,000000,29970.0000,29970.0000,28840.0000,28840.0000,0,28840.000,43788
Dollar,d,20130922,000000,29100.0000,29380.0000,28880.0000,29250.0000,0,29250.0000,43788
Dollar,d,20130923,000000,29200.0000,29400.0000,29130.0000,29250.0000,0,29250.000,43788
Dollar,d,20130924,000000,28900.0000,29280.0000,28900.0000,29250.0000,0,29250.000,43788
Dollar,d,20130925,000000,30400.0000,31060.0000,30330.0000,30640.0000,0,30640.0000,43788
Dollar,d,20130926,000000,30620.0000,30620.0000,30290.0000,30290.0000,0,30290.0000,43788
Dollar,d,20130928,000000,29900.0000,30250.0000,29480.0000,30250.0000,0,30250.0000,43788
Dollar,d,20130929,000000,30400.0000,30760.0000,30400.0000,30550.0000,0,30550.0000,43788
Dollar,d,20130930,000000,30520.0000,30520.0000,30000.0000,30000.0000,0,30000.000,43788
Dollar,d,20131001,000000,30200.0000,30440.0000,30200.0000,30440.0000,0,30440.000,43788
Dollar,d,20131002,000000,30400.0000,30520.0000,30370.0000,30400.0000,0,30400.0000,43788
Dollar,d,20131003,000000,30330.0000,30350.0000,30300.0000,30300.0000,0,30300.0000,43788
Dollar,d,20131005,000000,30200.0000,30600.0000,30200.0000,30600.0000,0,30600.0000,43788
Dollar,d,20131006,000000,30650.0000,30650.0000,30500.0000,30550.0000,0,30550.0000,43788
Dollar,d,20131007,000000,30500.0000,30500.0000,30310.0000,30380.0000,0,30380.0000,43788
Dollar,d,20131008,000000,30410.0000,30450.0000,30350.0000,30450.0000,0,30450.0000,43788
Dollar,d,20131009,000000,30350.0000,30370.0000,30270.0000,30290.0000,0,30290.0000,43788
Dollar,d,20131010,000000,30300.0000,30320.0000,30290.0000,30320.0000,0,30320.0000,43788
Dollar,d,20131012,000000,30340.0000,30340.0000,30290.0000,30320.0000,0,30320.0000,43788
Dollar,d,20131013,000000,30310.0000,30330.0000,30100.0000,30110.0000,0,30110.0000,43788
Dollar,d,20131014,000000,30180.0000,30300.0000,30110.0000,30190.0000,0,30190.0000,43788
Dollar,d,20131015,000000,30320.0000,30320.0000,30320.0000,30320.0000,0,30320.0000,43788
Dollar,d,20131017,000000,30260.0000,30260.0000,30260.0000,30260.0000,0,30260.0000,43788
Dollar,d,20131019,000000,30280.0000,30280.0000,30160.0000,30160.0000,0,30160.0000,43788
Dollar,d,20131020,000000,30150.0000,30150.0000,30000.0000,30040.0000,0,30040.0000,43788
Dollar,d,20131021,000000,30020.0000,30020.0000,29850.0000,29970.0000,0,29970.0000,43788
Dollar,d,20131022,000000,29940.0000,30000.0000,29940.0000,30000.0000,0,30000.0000,43788
Dollar,d,20131026,000000,30050.0000,30160.0000,30040.0000,30140.0000,0,30140.0000,43788
Dollar,d,20131027,000000,30130.0000,30140.0000,30050.0000,30070.0000,0,30070.000,43788
Dollar,d,20131028,000000,30050.0000,30070.0000,30000.0000,30010.0000,0,30010.0000,43788
Dollar,d,20131029,000000,30000.0000,30050.0000,29980.0000,30050.0000,0,30050.000,43788
Dollar,d,20131030,000000,30000.0000,30050.0000,29990.0000,30000.0000,0,30000.0000,43788
Dollar,d,20131031,000000,30000.0000,30020.0000,29980.0000,30020.0000,0,30020.000,43788
Dollar,d,20131102,000000,30040.0000,30080.0000,30030.0000,30080.0000,0,30080.0000,43788
Dollar,d,20131103,000000,30100.0000,30320.0000,30090.0000,30300.0000,0,30300.000,43788
Dollar,d,20131104,000000,30320.0000,30320.0000,30140.0000,30160.0000,0,30160.000,43788
Dollar,d,20131105,000000,30120.0000,30130.0000,30060.0000,30120.0000,0,30120.0000,43788
Dollar,d,20131106,000000,30100.0000,30140.0000,30100.0000,30130.0000,0,30130.0000,43788
Dollar,d,20131107,000000,30120.0000,30140.0000,30120.0000,30140.0000,0,30140.0000,43788
Dollar,d,20131109,000000,29880.0000,30000.0000,29880.0000,29920.0000,0,29920.0000,43788
Dollar,d,20131110,000000,30120.0000,30200.0000,30120.0000,30160.0000,0,30160.000,43788
Dollar,d,20131111,000000,30130.0000,30160.0000,30040.0000,30100.0000,0,30100.000,43788
Dollar,d,20131112,000000,30070.0000,30140.0000,30070.0000,30140.0000,0,30140.0000,43788
Dollar,d,20131116,000000,30110.0000,30130.0000,30080.0000,30080.0000,0,30080.0000,43788
Dollar,d,20131117,000000,30080.0000,30100.0000,30040.0000,30040.0000,0,30040.0000,43788
Dollar,d,20131119,000000,29900.0000,30110.0000,29900.0000,30000.0000,0,30000.0000,43788
Dollar,d,20131120,000000,30060.0000,30110.0000,30000.0000,30040.0000,0,30040.0000,43788
Dollar,d,20131121,000000,30020.0000,30040.0000,29980.0000,30040.0000,0,30040.0000,43788
Dollar,d,20131123,000000,29970.0000,30030.0000,29920.0000,30000.0000,0,30000.0000,43788
Dollar,d,20131124,000000,29250.0000,29400.0000,28990.0000,28990.0000,0,28990.0000,43788
Dollar,d,20131125,000000,28800.0000,29100.0000,28800.0000,29100.0000,0,29100.0000,43788
Dollar,d,20131126,000000,29100.0000,29680.0000,29100.0000,29530.0000,0,29530.0000,43788
Dollar,d,20131127,000000,29500.0000,29800.0000,29480.0000,29620.0000,0,29620.0000,43788
Dollar,d,20131128,000000,29640.0000,29690.0000,29420.0000,29420.0000,0,29420.0000,43788
Dollar,d,20131130,000000,29450.0000,29550.0000,29400.0000,29500.0000,0,29500.0000,43788
Dollar,d,20131201,000000,29550.0000,29560.0000,29450.0000,29520.0000,0,29520.0000,43788
Dollar,d,20131202,000000,29530.0000,29530.0000,29450.0000,29470.0000,0,29470.0000,43788
Dollar,d,20131203,000000,29400.0000,29400.0000,29310.0000,29400.0000,0,29400.0000,43788
Dollar,d,20131204,000000,29460.0000,29560.0000,29460.0000,29560.0000,0,29560.0000,43788
Dollar,d,20131205,000000,29470.0000,29470.0000,29470.0000,29470.0000,0,29470.0000,43788
Dollar,d,20131207,000000,29490.0000,29490.0000,29440.0000,29440.0000,0,29440.000,43788
Dollar,d,20131208,000000,29360.0000,29440.0000,29360.0000,29440.0000,0,29440.0000,43788
Dollar,d,20131209,000000,29420.0000,29430.0000,29390.0000,29390.0000,0,29390.000,43788
Dollar,d,20131210,000000,29370.0000,29460.0000,29370.0000,29460.0000,0,29460.0000,43788
Dollar,d,20131211,000000,29390.0000,29400.0000,29350.0000,29350.0000,0,29350.000,43788
Dollar,d,20131212,000000,29300.0000,29310.0000,29300.0000,29310.0000,0,29310.0000,43788
Dollar,d,20131214,000000,29500.0000,29560.0000,29470.0000,29560.0000,0,29560.000,43788
Dollar,d,20131215,000000,29530.0000,29530.0000,29450.0000,29480.0000,0,29480.000,43788
Dollar,d,20131216,000000,29440.0000,29440.0000,29390.0000,29420.0000,0,29420.0000,43788
Dollar,d,20131217,000000,29380.0000,29420.0000,29380.0000,29400.0000,0,29400.0000,43788
Dollar,d,20131218,000000,29430.0000,29460.0000,29390.0000,29450.0000,0,29450.0000,43788
Dollar,d,20131219,000000,29400.0000,29400.0000,29400.0000,29400.0000,0,29400.0000,43788
Dollar,d,20131221,000000,29410.0000,29430.0000,29380.0000,29400.0000,0,29400.000,43788
Dollar,d,20131222,000000,29420.0000,29530.0000,29400.0000,29530.0000,0,29530.000,43788
Dollar,d,20131224,000000,29540.0000,29700.0000,29550.0000,29680.0000,0,29680.0000,43788
Dollar,d,20131225,000000,29650.0000,29660.0000,29590.0000,29650.0000,0,29650.0000,43788
Dollar,d,20131226,000000,29650.0000,29890.0000,29650.0000,29890.0000,0,29890.0000,43788
Dollar,d,20131228,000000,29860.0000,29940.0000,29830.0000,29920.0000,0,29920.0000,43788
Dollar,d,20131229,000000,29930.0000,30210.0000,29930.0000,30110.0000,0,30110.0000,43788
Dollar,d,20131230,000000,30120.0000,30120.0000,30000.0000,30000.0000,0,30000.0000,43788
Dollar,d,20140101,000000,29880.0000,29920.0000,29860.0000,29920.0000,0,29920.0000,43788
Dollar,d,20140104,000000,29900.0000,29920.0000,29680.0000,29720.0000,0,29720.0000,43788
Dollar,d,20140105,000000,29660.0000,29700.0000,29620.0000,29680.0000,0,29680.0000,43788
Dollar,d,20140106,000000,29700.0000,29780.0000,29670.0000,29760.0000,0,29760.0000,43788
Dollar,d,20140107,000000,29760.0000,29800.0000,29740.0000,29780.0000,0,29780.0000,43788
Dollar,d,20140108,000000,29780.0000,29900.0000,29780.0000,29870.0000,0,29870.0000,43788
Dollar,d,20140109,000000,29870.0000,29870.0000,29750.0000,29750.0000,0,29750.0000,43788
Dollar,d,20140111,000000,29730.0000,29800.0000,29720.0000,29740.0000,0,29740.0000,43788
Dollar,d,20140112,000000,29740.0000,29780.0000,29740.0000,29740.0000,0,29740.0000,43788
Dollar,d,20140113,000000,29550.0000,29560.0000,29450.0000,29520.0000,0,29520.0000,43788
Dollar,d,20140114,000000,29490.0000,29610.0000,29490.0000,29510.0000,0,29510.0000,43788
Dollar,d,20140115,000000,29500.0000,29570.0000,29500.0000,29540.0000,0,29540.0000,43788
Dollar,d,20140116,000000,29540.0000,29540.0000,29540.0000,29540.0000,0,29540.000,43788
Dollar,d,20140118,000000,29500.0000,29500.0000,29250.0000,29250.0000,0,29250.0000,43788
Dollar,d,20140120,000000,29200.0000,29200.0000,28800.0000,28800.0000,0,28800.000,43788
Dollar,d,20140121,000000,28850.0000,29350.0000,28850.0000,29330.0000,0,29330.0000,43788
Dollar,d,20140122,000000,29300.0000,29600.0000,29280.0000,29550.0000,0,29550.000,43788
Dollar,d,20140123,000000,29450.0000,29500.0000,29330.0000,29420.0000,0,29420.0000,43788
Dollar,d,20140125,000000,29470.0000,29580.0000,29450.0000,29490.0000,0,29490.000,43788
Dollar,d,20140126,000000,29510.0000,29510.0000,29430.0000,29460.0000,0,29460.000,43788
Dollar,d,20140127,000000,29470.0000,29480.0000,29410.0000,29480.0000,0,29480.0000,43788
Dollar,d,20140128,000000,29440.0000,29500.0000,29440.0000,29490.0000,0,29490.0000,43788
Dollar,d,20140129,000000,29470.0000,29480.0000,29440.0000,29450.0000,0,29450.0000,43788
Dollar,d,20140130,000000,29380.0000,29400.0000,29380.0000,29400.0000,0,29400.0000,43788
Dollar,d,20140201,000000,29350.0000,29440.0000,29350.0000,29430.0000,0,29430.000,43788
Dollar,d,20140202,000000,29400.0000,29470.0000,29390.0000,29450.0000,0,29450.000,43788
Dollar,d,20140203,000000,29400.0000,29550.0000,29400.0000,29550.0000,0,29550.0000,43788
Dollar,d,20140204,000000,29540.0000,29540.0000,29460.0000,29480.0000,0,29480.0000,43788
Dollar,d,20140205,000000,29470.0000,29500.0000,29460.0000,29500.0000,0,29500.0000,43788
Dollar,d,20140206,000000,29500.0000,29500.0000,29490.0000,29490.0000,0,29490.0000,43788
Dollar,d,20140208,000000,29550.0000,29590.0000,29540.0000,29570.0000,0,29570.0000,43788
Dollar,d,20140209,000000,29510.0000,29530.0000,29430.0000,29440.0000,0,29440.0000,43788
Dollar,d,20140210,000000,29430.0000,29530.0000,29420.0000,29500.0000,0,29500.0000,43788
Dollar,d,20140212,000000,29510.0000,29550.0000,29510.0000,29530.0000,0,29530.0000,43788
Dollar,d,20140213,000000,29480.0000,29500.0000,29480.0000,29500.0000,0,29500.0000,43788
Dollar,d,20140215,000000,29540.0000,29600.0000,29530.0000,29600.0000,0,29600.0000,43788
Dollar,d,20140216,000000,29590.0000,29590.0000,29490.0000,29490.0000,0,29490.0000,43788
Dollar,d,20140217,000000,29500.0000,29510.0000,29440.0000,29510.0000,0,29510.0000,43788
Dollar,d,20140218,000000,29540.0000,29560.0000,29500.0000,29500.0000,0,29500.0000,43788
Dollar,d,20140219,000000,29510.0000,29530.0000,29480.0000,29520.0000,0,29520.0000,43788
Dollar,d,20140220,000000,29510.0000,29510.0000,29510.0000,29510.0000,0,29510.0000,43788
Dollar,d,20140222,000000,29470.0000,29560.0000,29470.0000,29560.0000,0,29560.0000,43788
Dollar,d,20140223,000000,29550.0000,29610.0000,29550.0000,29580.0000,0,29580.0000,43788
Dollar,d,20140224,000000,29590.0000,29850.0000,29590.0000,29820.0000,0,29820.0000,43788
Dollar,d,20140225,000000,29800.0000,30200.0000,29800.0000,29880.0000,0,29880.000,43788
Dollar,d,20140226,000000,29870.0000,29940.0000,29850.0000,29930.0000,0,29930.0000,43788
Dollar,d,20140227,000000,29970.0000,29970.0000,29970.0000,29970.0000,0,29970.000,43788
Dollar,d,20140301,000000,30130.0000,30330.0000,30110.0000,30330.0000,0,30330.0000,43788
Dollar,d,20140302,000000,30460.0000,30460.0000,30350.0000,30420.0000,0,30420.000,43788
Dollar,d,20140303,000000,30750.0000,31250.0000,30650.0000,30990.0000,0,30990.0000,43788
Dollar,d,20140304,000000,31100.0000,31150.0000,30570.0000,30600.0000,0,30600.000,43788
Dollar,d,20140305,000000,30650.0000,30780.0000,30520.0000,30590.0000,0,30590.000,43788
Dollar,d,20140306,000000,30520.0000,30520.0000,30440.0000,30440.0000,0,30440.0000,43788
Dollar,d,20140308,000000,30480.0000,30480.0000,30150.0000,30200.0000,0,30200.0000,43788
Dollar,d,20140309,000000,30000.0000,30450.0000,30000.0000,30330.0000,0,30330.0000,43788
Dollar,d,20140310,000000,30430.0000,30670.0000,30400.0000,30600.0000,0,30600.0000,43788
Dollar,d,20140311,000000,30900.0000,30910.0000,30540.0000,30540.0000,0,30540.000,43788
Dollar,d,20140312,000000,30630.0000,30630.0000,30390.0000,30480.0000,0,30480.000,43788
Dollar,d,20140313,000000,30400.0000,30420.0000,30300.0000,30300.0000,0,30300.0000,43788
Dollar,d,20140315,000000,30400.0000,30410.0000,30070.0000,30090.0000,0,30090.0000,43788
Dollar,d,20140316,000000,30100.0000,30200.0000,29840.0000,30200.0000,0,30200.0000,43788
Dollar,d,20140317,000000,30200.0000,30200.0000,29980.0000,30050.0000,0,30050.0000,43788
Dollar,d,20140318,000000,30030.0000,30090.0000,29970.0000,29970.0000,0,29970.0000,43788
Dollar,d,20140319,000000,29980.0000,30100.0000,29980.0000,30100.0000,0,30100.0000,43788
Dollar,d,20140325,000000,30180.0000,30250.0000,30180.0000,30250.0000,0,30250.0000,43788
Dollar,d,20140326,000000,30400.0000,30430.0000,30380.0000,30430.0000,0,30430.0000,43788
Dollar,d,20140327,000000,30590.0000,30590.0000,30590.0000,30590.0000,0,30590.0000,43788
Dollar,d,20140329,000000,30490.0000,30490.0000,30490.0000,30490.0000,0,30490.0000,43788
Dollar,d,20140330,000000,30420.0000,30490.0000,30420.0000,30470.0000,0,30470.0000,43788
